New york,"Staypineapple, An Artful Hotel, Midtown New York","Hell's Kitchen, New York","US$13,723",Celebrity King,8.7,2022-04-26,2022-05-26,2,2
New york,Placemakr Wall Street,"Wall Street - Financial District, New York","US$13,734",Studio,8.5,2022-04-26,2022-05-26,2,2
New york,Fairfield Inn &amp; Suites by Marriott New York Manhattan/Chelsea,"Chelsea, New York","US$13,786",King Room,7.7,2022-04-26,2022-05-26,2,2
New york,Wyndham Garden Chinatown,"Lower East Side, New York","US$13,815",Queen Room,7.8,2022-04-26,2022-05-26,2,2
New york,Sanctuary Hotel New York,"Manhattan, New York","US$13,869",Superior Queen Room,7.8,2022-04-26,2022-05-26,2,2
New york,TBA Times Square,"Hell's Kitchen, New York","US$13,886",Deluxe King Studio,7.4,2022-04-26,2022-05-26,2,2
New york,Gild Hall - A Thompson Hotel,"Wall Street - Financial District, New York","US$13,966",Deluxe King Room,8.7,2022-04-26,2022-05-26,2,2
New york,Fairfield Inn &amp; Suites by Marriott New York Manhattan/Times Square South,"Hell's Kitchen, New York","US$14,032",1 King Bed ,8.0,2022-04-26,2022-05-26,2,2
New york,"Holiday Inn Express - Times Square South, an IHG Hotel","Manhattan, New York","US$14,160",King Room - Non-Smoking,7.9,2022-04-26,2022-05-26,2,2
New york,Pestana CR7 Times Square,"Hell's Kitchen, New York","US$14,256",Comfort King Plus,8.1,2022-04-26,2022-05-26,2,2
New york,The Hotel at Times Square,"Manhattan, New York","US$14,272",Deluxe King Room,7.8,2022-04-26,2022-05-26,2,2
New york,TRYP by Wyndham New York City Times Square - Midtown,"Hell's Kitchen, New York","US$14,277",Double Room,7.6,2022-04-26,2022-05-26,2,2
New york,Pestana Park Avenue,"Murray Hill, New York","US$14,279",Superior Room,8.6,2022-04-26,2022-05-26,2,2
New york,Solita Soho Hotel,"Little Italy, New York","US$14,512",Standard Queen Room,7.0,2022-04-26,2022-05-26,2,2
New york,The Belvedere Hotel,"Hell's Kitchen, New York","US$14,608",Executive King Room,8.3,2022-04-26,2022-05-26,2,2
New york,Radio City Apartments,"Manhattan, New York","US$14,644",Queen Studio,8.6,2022-04-26,2022-05-26,2,2
New york,Fairfield Inn &amp; Suites by Marriott New York Manhattan/Central Park,"Hell's Kitchen, New York","US$14,710",King Room,8.2,2022-04-26,2022-05-26,2,2
New york,Hudson River Hotel,"Hudson Yards, New York","US$14,712",Single Room,6.9,2022-04-26,2022-05-26,2,2
New york,Aliz Hotel Times Square,"Hell's Kitchen, New York","US$14,722",King Room,8.1,2022-04-26,2022-05-26,2,2
New york,Best Western Premier Empire State Hotel,"NoMad, New York","US$14,801",King Room,8.3,2022-04-26,2022-05-26,2,2
New york,Moxy NYC Downtown,"Wall Street - Financial District, New York","US$14,816",Queen Room,8.7,2022-04-26,2022-05-26,2,2
New york,Courtyard by Marriott Times Square West,"Hell's Kitchen, New York","US$14,884",King Room,8.4,2022-04-26,2022-05-26,2,2
New york,MOXY NYC Times Square,"Manhattan, New York","US$14,928",Double Room,8.2,2022-04-26,2022-05-26,2,2
New york,Royalton New York,"Manhattan, New York","US$14,999",Standard Queen Room,7.9,2022-04-26,2022-05-26,2,2
New york,Hotel Mulberry,"Chinatown, New York","US$15,100",Deluxe King Room,8.6,2022-04-26,2022-05-26,2,2
New york,Dream Midtown,"Manhattan, New York","US$15,108",Accessible Queen,7.8,2022-04-26,2022-05-26,2,2
New york,Lex Hotel NYC,"Kips Bay, New York","US$15,136",Cozy Queen Room,8.3,2022-04-26,2022-05-26,2,2
New york,Hyatt Centric Wall Street New York,"Wall Street - Financial District, New York","US$15,172",King Room,8.5,2022-04-26,2022-05-26,2,2
New york,Four Points by Sheraton Manhattan Midtown West,"Hudson Yards, New York","US$15,175",King Room,8.2,2022-04-26,2022-05-26,2,2
New york,Four Points by Sheraton Manhattan Chelsea,"Chelsea, New York","US$15,278","Guest Room, 1 King",7.5,2022-04-26,2022-05-26,2,2
New york,Fairfield Inn &amp; Suites by Marriott New York Manhattan/Fifth Avenue,"Manhattan, New York","US$15,283",King Room,7.7,2022-04-26,2022-05-26,2,2
New york,Courtyard by Marriott New York Manhattan/ Fifth Avenue,"Manhattan, New York","US$15,300",Queen Room,8.1,2022-04-26,2022-05-26,2,2
New york,Mondrian Park Avenue,"NoMad, New York","US$15,346",King Room,6.9,2022-04-26,2022-05-26,2,2
New york,Broadway Plaza Hotel,"NoMad, New York","US$15,419",Superior Room with King Bed,8.5,2022-04-26,2022-05-26,2,2
New york,Courtyard by Marriott New York Manhattan / Soho,"SoHo, New York","US$15,540",King Room,8.1,2022-04-26,2022-05-26,2,2
New york,Hotel 57,"Midtown East, New York","US$15,680",Standard Double Room,7.7,2022-04-26,2022-05-26,2,2
New york,The Time New York,"Manhattan, New York","US$15,728",Superior Queen Room,8.0,2022-04-26,2022-05-26,2,2
New york,Hotel 46 Times Square,"Manhattan, New York","US$15,757",1 Deluxe Queen Bed Non Smoking with Microwave/Refrigerator,8.1,2022-04-26,2022-05-26,2,2
New york,Aloft Harlem,"Harlem, New York","US$15,785","Aloft, Guest room, 1 King",8.2,2022-04-26,2022-05-26,2,2
New york,"Park South Hotel, part of JdV by Hyatt","NoMad, New York","US$15,787",Queen Room,8.9,2022-04-26,2022-05-26,2,2
New york,Room Mate Grace Boutique Hotel,"Manhattan, New York","US$15,810",Standard Queen Room,8.3,2022-04-26,2022-05-26,2,2
New york,Sheraton New York Times Square Hotel,"Manhattan, New York","US$15,814","Traditional, Guest room, 1 Queen",7.8,2022-04-26,2022-05-26,2,2
New york,AC Hotel by Marriott New York Downtown,"Wall Street - Financial District, New York","US$15,824",King Guest Room - One King Bed - Non-Smoking,8.7,2022-04-26,2022-05-26,2,2
New york,TownePlace Suites by Marriott New York Manhattan/Times Square,"Hell's Kitchen, New York","US$15,859",King Studio,8.4,2022-04-26,2022-05-26,2,2
New york,Hyatt Centric Midtown 5th Avenue New York,"Manhattan, New York","US$15,946",Superior King Room,7.6,2022-04-26,2022-05-26,2,2
New york,Da Vinci Hotel,"Manhattan, New York","US$15,980",Standard Double Room,7.6,2022-04-26,2022-05-26,2,2
New york,The Ridge,"Lower East Side, New York","US$16,035",Standard King Room,8.3,2022-04-26,2022-05-26,2,2
New york,New York Marriott Downtown,"Wall Street - Financial District, New York","US$16,140",Deluxe King Room,8.5,2022-04-26,2022-05-26,2,2
New york,Courtyard by Marriott New York Manhattan/Chelsea,"Chelsea, New York","US$16,252",King Room,8.6,2022-04-26,2022-05-26,2,2
New york,Artezen Hotel,"Wall Street - Financial District, New York","US$16,303",Deluxe King Room,9.1,2022-04-26,2022-05-26,2,2
